input_name,protein_type,precision,recall,f1,dev_percentage,sMAPE,mae,label_count,pred_count
17682,all,0.5601851851851852,0.9603174603174603,0.7076023391812867,0.7142857142857143,0.2631578947368421,90,126,216
17682,beta-galactosidase,0.037037037037037035,1.0,0.07142857142857142,26.0,0.9285714285714286,208,8,216
17682,ribosome,0.2777777777777778,1.0,0.4347826086956522,2.6,0.5652173913043478,156,60,216
17682,virus-like-particle,0.004629629629629629,1.0,0.009216589861751152,215.0,0.9907834101382489,215,1,216
17682,apo-ferritin,0.17592592592592593,0.95,0.29687500000000006,4.4,0.6875,176,40,216
17682,thyroglobulin,0.037037037037037035,1.0,0.07142857142857142,26.0,0.9285714285714286,208,8,216
17682,beta-amylase,0.027777777777777776,0.6666666666666666,0.05333333333333333,23.0,0.92,207,9,216
17683,all,0.6270096463022508,0.9798994974874372,0.7647058823529411,0.5628140703517588,0.2196078431372549,112,199,311
17683,beta-galactosidase,0.022508038585209004,1.0,0.04402515723270441,43.42857142857143,0.9559748427672956,304,7,311
17683,ribosome,0.11254019292604502,1.0,0.2023121387283237,7.885714285714286,0.7976878612716763,276,35,311
17683,virus-like-particle,0.006430868167202572,1.0,0.012779552715654953,154.5,0.987220447284345,309,2,311
17683,apo-ferritin,0.4180064308681672,0.9848484848484849,0.5869074492099323,1.356060606060606,0.4040632054176072,179,132,311
17683,thyroglobulin,0.05787781350482315,1.0,0.10942249240121579,16.27777777777778,0.8905775075987842,293,18,311
17683,beta-amylase,0.00964630225080386,0.6,0.0189873417721519,61.2,0.9683544303797469,306,5,311
17684,all,0.4234527687296417,0.9923664122137404,0.593607305936073,1.3435114503816794,0.4018264840182648,176,131,307
17684,beta-galactosidase,0.016286644951140065,1.0,0.03205128205128205,60.4,0.967948717948718,302,5,307
17684,ribosome,0.250814332247557,1.0,0.40104166666666663,2.987012987012987,0.5989583333333334,230,77,307
17684,virus-like-particle,0.009771986970684038,1.0,0.019354838709677417,101.33333333333333,0.9806451612903225,304,3,307
17684,apo-ferritin,0.11726384364820847,1.0,0.20991253644314867,7.527777777777778,0.7900874635568513,271,36,307
17684,thyroglobulin,0.026058631921824105,1.0,0.050793650793650794,37.375,0.9492063492063492,299,8,307
17684,beta-amylase,0.006514657980456026,1.0,0.012944983818770227,152.5,0.9870550161812298,305,2,307
