input_name,protein_type,precision,recall,f1,dev_percentage,sMAPE,mae
TS_86_3,all,0.9583333333333334,0.7155555555555555,0.8193384223918575,0.25333333333333335,0.1450381679389313,57
TS_86_3,beta-galactosidase,0.1130952380952381,0.8260869565217391,0.19895287958115182,6.304347826086956,0.7591623036649214,145
TS_86_3,thyroglobulin,0.20833333333333334,0.7777777777777778,0.32863849765258213,2.7333333333333334,0.5774647887323944,123
TS_86_3,ribosome,0.31547619047619047,0.9636363636363636,0.47533632286995514,2.0545454545454547,0.5067264573991032,113
TS_86_3,beta-amylase,0.03571428571428571,0.6666666666666666,0.06779661016949153,17.666666666666668,0.8983050847457628,159
TS_86_3,virus-like-particle,0.16666666666666666,0.9655172413793104,0.28426395939086296,4.793103448275862,0.7055837563451777,139
TS_86_3,apo-ferritin,0.3392857142857143,0.890625,0.49137931034482757,1.625,0.4482758620689655,104
