input_name,protein_type,precision,recall,f1,dev_percentage,sMAPE,mae,label_count,pred_count
17682,all,0.5756097560975609,0.9365079365079365,0.7129909365558913,0.626984126984127,0.23867069486404835,79,126,205
17682,beta-galactosidase,0.03902439024390244,1.0,0.07511737089201878,24.625,0.9248826291079812,197,8,205
17682,ribosome,0.2926829268292683,1.0,0.45283018867924524,2.4166666666666665,0.5471698113207547,145,60,205
17682,virus-like-particle,0.004878048780487805,1.0,0.009708737864077669,204.0,0.9902912621359223,204,1,205
17682,apo-ferritin,0.18536585365853658,0.95,0.31020408163265306,4.125,0.673469387755102,165,40,205
17682,thyroglobulin,0.03902439024390244,1.0,0.07511737089201878,24.625,0.9248826291079812,197,8,205
17682,beta-amylase,0.01951219512195122,0.4444444444444444,0.037383177570093455,21.77777777777778,0.9158878504672897,196,9,205
17683,all,0.6099071207430341,0.9899497487437185,0.7547892720306513,0.6231155778894473,0.23754789272030652,124,199,323
17683,beta-galactosidase,0.021671826625386997,1.0,0.04242424242424243,45.142857142857146,0.9575757575757575,316,7,323
17683,ribosome,0.10835913312693499,1.0,0.19553072625698326,8.228571428571428,0.8044692737430168,288,35,323
17683,virus-like-particle,0.006191950464396285,1.0,0.012307692307692308,160.5,0.9876923076923076,321,2,323
17683,apo-ferritin,0.4055727554179567,0.9924242424242424,0.5758241758241758,1.446969696969697,0.4197802197802198,191,132,323
17683,thyroglobulin,0.05572755417956656,1.0,0.10557184750733138,16.944444444444443,0.8944281524926686,305,18,323
17683,beta-amylase,0.01238390092879257,0.8,0.024390243902439025,63.6,0.9695121951219512,318,5,323
17684,all,0.429042904290429,0.9923664122137404,0.5990783410138248,1.3129770992366412,0.39631336405529954,172,131,303
17684,beta-galactosidase,0.0165016501650165,1.0,0.032467532467532464,59.6,0.9675324675324676,298,5,303
17684,ribosome,0.25412541254125415,1.0,0.4052631578947368,2.935064935064935,0.5947368421052631,226,77,303
17684,virus-like-particle,0.009900990099009901,1.0,0.0196078431372549,100.0,0.9803921568627451,300,3,303
17684,apo-ferritin,0.1188118811881188,1.0,0.21238938053097342,7.416666666666667,0.7876106194690266,267,36,303
17684,thyroglobulin,0.026402640264026403,1.0,0.05144694533762057,36.875,0.9485530546623794,295,8,303
17684,beta-amylase,0.006600660066006601,1.0,0.013114754098360654,150.5,0.9868852459016394,301,2,303
17685,all,0.5534883720930233,0.9875518672199171,0.7093889716840538,0.7842323651452282,0.2816691505216095,189,241,430
17685,beta-galactosidase,0.01627906976744186,1.0,0.032036613272311214,60.42857142857143,0.9679633867276888,423,7,430
17685,ribosome,0.14418604651162792,1.0,0.2520325203252033,5.935483870967742,0.7479674796747967,368,62,430
17685,virus-like-particle,0.002325581395348837,1.0,0.004640371229698376,429.0,0.9953596287703016,429,1,430
17685,apo-ferritin,0.3488372093023256,1.0,0.5172413793103449,1.8666666666666667,0.4827586206896552,280,150,430
17685,thyroglobulin,0.03255813953488372,0.875,0.06278026905829596,25.875,0.9282511210762332,414,16,430
17685,beta-amylase,0.009302325581395349,0.8,0.01839080459770115,85.0,0.9770114942528736,425,5,430
17686,all,0.49743589743589745,0.9748743718592965,0.6587436332767402,0.9597989949748744,0.3242784380305603,191,199,390
17686,beta-galactosidase,0.020512820512820513,1.0,0.04020100502512563,47.75,0.9597989949748744,382,8,390
17686,ribosome,0.13076923076923078,1.0,0.23129251700680273,6.647058823529412,0.7687074829931972,339,51,390
