input_name,protein_type,precision,recall,f1,dev_percentage,sMAPE,mae,label_count,pred_count
17784,all,0.39655172413793105,0.968421052631579,0.562691131498471,1.4421052631578948,0.41896024464831805,137,95,232
17784,beta-galactosidase,0.004310344827586207,1.0,0.008583690987124462,231.0,0.9914163090128756,231,1,232
17784,ribosome,0.2025862068965517,1.0,0.33691756272401435,3.9361702127659575,0.6630824372759857,185,47,232
17784,virus-like-particle,0.06896551724137931,0.8888888888888888,0.128,11.88888888888889,0.856,214,18,232
17784,apo-ferritin,0.09482758620689655,0.9565217391304348,0.17254901960784313,9.08695652173913,0.8196078431372549,209,23,232
17784,thyroglobulin,0.021551724137931036,1.0,0.042194092827004225,45.4,0.9578059071729957,227,5,232
17784,beta-amylase,0.004310344827586207,1.0,0.008583690987124462,231.0,0.9914163090128756,231,1,232
17753,all,0.6693227091633466,0.9281767955801105,0.7777777777777778,0.3867403314917127,0.16203703703703703,70,181,251
17753,beta-galactosidase,0.02390438247011952,0.75,0.04633204633204633,30.375,0.9382239382239382,243,8,251
17753,ribosome,0.47808764940239046,1.0,0.646900269541779,1.0916666666666666,0.353099730458221,131,120,251
17753,virus-like-particle,0.0199203187250996,1.0,0.0390625,49.2,0.9609375,246,5,251
17753,apo-ferritin,0.055776892430278883,0.9333333333333333,0.10526315789473684,15.733333333333333,0.8872180451127819,236,15,251
17753,thyroglobulin,0.07171314741035857,0.782608695652174,0.13138686131386862,9.91304347826087,0.8321167883211679,228,23,251
17753,beta-amylase,0.027888446215139442,0.7,0.05363984674329502,24.1,0.9233716475095786,241,10,251
17726,all,0.8253968253968254,0.9285714285714286,0.8739495798319328,0.125,0.058823529411764705,28,224,252
17726,beta-galactosidase,0.003968253968253968,1.0,0.007905138339920948,251.0,0.9920948616600791,251,1,252
17726,ribosome,0.07936507936507936,1.0,0.14705882352941177,11.6,0.8529411764705882,232,20,252
17726,virus-like-particle,0.007936507936507936,1.0,0.015748031496062992,125.0,0.984251968503937,250,2,252
17726,apo-ferritin,0.7301587301587301,0.9633507853403142,0.8306997742663657,0.3193717277486911,0.13769751693002258,61,191,252
17726,thyroglobulin,0.011904761904761904,0.6,0.023346303501945526,49.4,0.9610894941634242,247,5,252
17726,beta-amylase,0.015873015873015872,0.8,0.0311284046692607,49.4,0.9610894941634242,247,5,252
17758,all,0.5208333333333334,0.9036144578313253,0.6607929515418502,0.7349397590361446,0.2687224669603524,61,83,144
17758,beta-galactosidase,0.013888888888888888,0.4,0.026845637583892617,27.8,0.9328859060402684,139,5,144
17758,ribosome,0.4375,0.984375,0.6057692307692307,1.25,0.38461538461538464,80,64,144
17758,virus-like-particle,0.013888888888888888,1.0,0.0273972602739726,71.0,0.9726027397260274,142,2,144
17758,apo-ferritin,0.034722222222222224,1.0,0.06711409395973154,27.8,0.9328859060402684,139,5,144
17758,thyroglobulin,0.013888888888888888,0.6666666666666666,0.0272108843537415,47.0,0.9591836734693877,141,3,144
17758,beta-amylase,0.006944444444444444,0.25,0.013513513513513514,35.0,0.9459459459459459,140,4,144
17779,all,0.3717948717948718,0.9206349206349206,0.5296803652968036,1.4761904761904763,0.4246575342465753,93,63,156
17779,beta-galactosidase,0.00641025641025641,1.0,0.012738853503184714,155.0,0.9872611464968153,155,1,156
17779,ribosome,0.17307692307692307,0.9642857142857143,0.2934782608695652,4.571428571428571,0.6956521739130435,128,28,156
17779,virus-like-particle,0.08974358974358974,0.875,0.1627906976744186,8.75,0.813953488372093,140,16,156
17779,apo-ferritin,0.0641025641025641,1.0,0.12048192771084336,14.6,0.8795180722891566,146,10,156
17779,thyroglobulin,0.03205128205128205,0.8333333333333334,0.06172839506172839,25.0,0.9259259259259259,150,6,156
17779,beta-amylase,0.01282051282051282,1.0,0.02531645569620253,77.0,0.9746835443037974,154,2,156
17684,all,0.4819277108433735,0.916030534351145,0.631578947368421,0.9007633587786259,0.3105263157894737,118,131,249
17684,beta-galactosidase,0.01606425702811245,0.8,0.031496062992125984,48.8,0.9606299212598425,244,5,249
17684,ribosome,0.3092369477911647,1.0,0.4723926380368098,2.2337662337662336,0.5276073619631901,172,77,249
17684,virus-like-particle,0.008032128514056224,0.6666666666666666,0.015873015873015872,82.0,0.9761904761904762,246,3,249
17684,apo-ferritin,0.13253012048192772,0.9166666666666666,0.23157894736842105,5.916666666666667,0.7473684210526316,213,36,249
17684,thyroglobulin,0.020080321285140562,0.625,0.038910505836575876,30.125,0.9377431906614786,241,8,249
17684,beta-amylase,0.004016064257028112,0.5,0.007968127490039839,123.5,0.9840637450199203,247,2,249
17694,all,0.5580110497237569,0.8706896551724138,0.6801346801346801,0.5603448275862069,0.21885521885521886,65,116,181
17694,beta-galactosidase,0.0055248618784530384,0.2,0.010752688172043012,35.2,0.946236559139785,176,5,181
17694,ribosome,0.3314917127071823,0.967741935483871,0.49382716049382713,1.9193548387096775,0.4897119341563786,119,62,181
17694,virus-like-particle,0.011049723756906077,1.0,0.02185792349726776,89.5,0.9781420765027322,179,2,181
17694,apo-ferritin,0.13259668508287292,0.8888888888888888,0.23076923076923073,5.703703703703703,0.7403846153846154,154,27,181
17694,thyroglobulin,0.08839779005524862,0.9411764705882353,0.1616161616161616,9.647058823529411,0.8282828282828283,164,17,181
17694,beta-amylase,0,0,0,59.333333333333336,0.967391304347826,178,3,181
17756,all,0.6428571428571429,0.9197080291970803,0.7567567567567569,0.4306569343065693,0.17717717717717718,59,137,196
17756,beta-galactosidase,0.030612244897959183,0.8571428571428571,0.059113300492610835,27.0,0.9310344827586207,189,7,196
17756,ribosome,0.3826530612244898,0.9868421052631579,0.5514705882352942,1.5789473684210527,0.4411764705882353,120,76,196
17756,virus-like-particle,0.015306122448979591,0.75,0.03,48.0,0.96,192,4,196
17756,apo-ferritin,0.1326530612244898,0.9629629629629629,0.2331838565022422,6.2592592592592595,0.757847533632287,169,27,196
17756,thyroglobulin,0.07653061224489796,0.8823529411764706,0.14084507042253522,10.529411764705882,0.8403755868544601,179,17,196
17756,beta-amylase,0.02040816326530612,0.6666666666666666,0.0396039603960396,31.666666666666668,0.9405940594059405,190,6,196
17702,all,0.5666666666666667,0.9807692307692307,0.7183098591549295,0.7307692307692307,0.2676056338028169,76,104,180
17702,beta-galactosidase,0.016666666666666666,1.0,0.03278688524590164,59.0,0.9672131147540983,177,3,180
17702,ribosome,0.4777777777777778,0.9885057471264368,0.6441947565543071,1.0689655172413792,0.34831460674157305,93,87,180
17702,virus-like-particle,0.016666666666666666,1.0,0.03278688524590164,59.0,0.9672131147540983,177,3,180
17702,apo-ferritin,0.05,1.0,0.09523809523809523,19.0,0.9047619047619048,171,9,180
17702,beta-amylase,0.005555555555555556,0.5,0.01098901098901099,89.0,0.978021978021978,178,2,180
17754,all,0.7428571428571429,0.9090909090909091,0.8176100628930817,0.22377622377622378,0.10062893081761007,32,143,175
17754,beta-galactosidase,0.03428571428571429,0.6666666666666666,0.06521739130434784,18.444444444444443,0.9021739130434783,166,9,175
17754,ribosome,0.56,1.0,0.717948717948718,0.7857142857142857,0.28205128205128205,77,98,175
17754,apo-ferritin,0.11428571428571428,1.0,0.20512820512820512,7.75,0.7948717948717948,155,20,175
17754,thyroglobulin,0.022857142857142857,0.6666666666666666,0.04419889502762431,28.166666666666668,0.9337016574585635,169,6,175
17754,beta-amylase,0.022857142857142857,0.4,0.043243243243243246,16.5,0.8918918918918919,165,10,175
17778,all,0.5040322580645161,0.8928571428571429,0.6443298969072165,0.7714285714285715,0.27835051546391754,108,140,248
17778,beta-galactosidase,0.03225806451612903,1.0,0.0625,30.0,0.9375,240,8,248
17778,ribosome,0.15725806451612903,1.0,0.27177700348432055,5.358974358974359,0.7282229965156795,209,39,248
17778,virus-like-particle,0.10887096774193548,0.9642857142857143,0.1956521739130435,7.857142857142857,0.7971014492753623,220,28,248
17778,apo-ferritin,0.14112903225806453,0.9459459459459459,0.2456140350877193,5.702702702702703,0.7403508771929824,211,37,248
17778,thyroglobulin,0.06048387096774194,0.75,0.11194029850746268,11.4,0.8507462686567164,228,20,248
17778,beta-amylase,0.028225806451612902,0.875,0.0546875,30.0,0.9375,240,8,248
17742,all,0.6126760563380281,0.696,0.6516853932584269,0.136,0.06367041198501873,17,125,142
17742,beta-galactosidase,0.04929577464788732,0.5833333333333334,0.0909090909090909,10.833333333333334,0.8441558441558441,130,12,142
17742,ribosome,0.2112676056338028,1.0,0.3488372093023256,3.7333333333333334,0.6511627906976745,112,30,142
17742,virus-like-particle,0.04929577464788732,1.0,0.09395973154362416,19.285714285714285,0.9060402684563759,135,7,142
17742,apo-ferritin,0.2112676056338028,0.8333333333333334,0.33707865168539325,2.9444444444444446,0.5955056179775281,106,36,142
17742,thyroglobulin,0.14084507042253522,0.8333333333333334,0.24096385542168677,4.916666666666667,0.7108433734939759,118,24,142
17742,beta-amylase,0.06338028169014084,0.5625,0.11392405063291139,7.875,0.7974683544303798,126,16,142
17791,all,0.4973821989528796,0.9595959595959596,0.6551724137931034,0.9292929292929293,0.31724137931034485,92,99,191
17791,beta-galactosidase,0.010471204188481676,0.6666666666666666,0.020618556701030927,62.666666666666664,0.9690721649484536,188,3,191
17791,ribosome,0.39267015706806285,1.0,0.5639097744360902,1.5466666666666666,0.43609022556390975,116,75,191
17791,virus-like-particle,0.015706806282722512,1.0,0.03092783505154639,62.666666666666664,0.9690721649484536,188,3,191
17791,apo-ferritin,0.03664921465968586,1.0,0.07070707070707069,26.285714285714285,0.9292929292929293,184,7,191
17791,thyroglobulin,0.03664921465968586,0.7777777777777778,0.06999999999999999,20.22222222222222,0.91,182,9,191
17791,beta-amylase,0.010471204188481676,1.0,0.020725388601036274,94.5,0.9792746113989638,189,2,191
17693,all,0.7053140096618358,0.9240506329113924,0.8,0.310126582278481,0.13424657534246576,49,158,207
17693,beta-galactosidase,0.033816425120772944,1.0,0.06542056074766354,28.571428571428573,0.9345794392523364,200,7,207
17693,ribosome,0.2995169082125604,1.0,0.46096654275092935,2.338709677419355,0.5390334572490706,145,62,207
17693,virus-like-particle,0.004830917874396135,1.0,0.009615384615384614,206.0,0.9903846153846154,206,1,207
17693,apo-ferritin,0.34299516908212563,0.9594594594594594,0.505338078291815,1.7972972972972974,0.47330960854092524,133,74,207
17693,thyroglobulin,0.043478260869565216,0.9,0.08294930875576037,19.7,0.9078341013824884,197,10,207
17693,beta-amylase,0.00966183574879227,0.5,0.01895734597156398,50.75,0.9620853080568721,203,4,207
17739,all,0.5343137254901961,0.8014705882352942,0.6411764705882352,0.5,0.2,68,136,204
17739,beta-galactosidase,0.05392156862745098,0.6470588235294118,0.09954751131221719,11.0,0.8461538461538461,187,17,204
17739,ribosome,0.15196078431372548,1.0,0.26382978723404255,5.580645161290323,0.7361702127659574,173,31,204
17739,virus-like-particle,0.0392156862745098,0.8888888888888888,0.07511737089201878,21.666666666666668,0.9154929577464789,195,9,204
17739,apo-ferritin,0.10784313725490197,1.0,0.19469026548672566,8.272727272727273,0.8053097345132744,182,22,204
17739,thyroglobulin,0.11274509803921569,0.7666666666666667,0.19658119658119658,5.8,0.7435897435897436,174,30,204
17739,beta-amylase,0.08333333333333333,0.6296296296296297,0.14718614718614717,6.555555555555555,0.7662337662337663,177,27,204
17700,all,0.5693430656934306,0.9069767441860465,0.6995515695067265,0.5930232558139535,0.22869955156950672,51,86,137
17700,ribosome,0.29927007299270075,1.0,0.46067415730337086,2.341463414634146,0.5393258426966292,96,41,137
17700,virus-like-particle,0.021897810218978103,1.0,0.04285714285714286,44.666666666666664,0.9571428571428572,134,3,137
