input_name,protein_type,precision,recall,f1,dev_percentage,sMAPE,mae,label_count,pred_count
17784,all,0.3951219512195122,0.8526315789473684,0.54,1.1578947368421053,0.36666666666666664,110,95,205
17784,beta-galactosidase,0.004878048780487805,1.0,0.009708737864077669,204.0,0.9902912621359223,204,1,205
17784,ribosome,0.22439024390243903,0.9787234042553191,0.36507936507936506,3.3617021276595747,0.626984126984127,158,47,205
17784,virus-like-particle,0.05853658536585366,0.6666666666666666,0.10762331838565022,10.38888888888889,0.8385650224215246,187,18,205
17784,apo-ferritin,0.07804878048780488,0.6956521739130435,0.14035087719298245,7.913043478260869,0.7982456140350878,182,23,205
17784,thyroglobulin,0.024390243902439025,1.0,0.047619047619047616,40.0,0.9523809523809523,200,5,205
17784,beta-amylase,0.004878048780487805,1.0,0.009708737864077669,204.0,0.9902912621359223,204,1,205
17753,all,0.63003663003663,0.9502762430939227,0.7577092511013215,0.5082872928176796,0.2026431718061674,92,181,273
17753,beta-galactosidase,0.029304029304029304,1.0,0.056939501779359435,33.125,0.9430604982206405,265,8,273
17753,ribosome,0.4249084249084249,0.9666666666666667,0.5903307888040712,1.275,0.3893129770992366,153,120,273
17753,virus-like-particle,0.018315018315018316,1.0,0.03597122302158274,53.6,0.9640287769784173,268,5,273
17753,apo-ferritin,0.047619047619047616,0.8666666666666667,0.09027777777777776,17.2,0.8958333333333334,258,15,273
17753,thyroglobulin,0.08058608058608059,0.9565217391304348,0.14864864864864868,10.869565217391305,0.8445945945945946,250,23,273
17753,beta-amylase,0.03296703296703297,0.9,0.06360424028268552,26.3,0.9293286219081273,263,10,273
17726,all,0.6596858638743456,0.5625,0.6072289156626507,0.14732142857142858,0.07951807228915662,33,224,191
17726,beta-galactosidase,0.005235602094240838,1.0,0.010416666666666668,190.0,0.9895833333333334,190,1,191
17726,ribosome,0.10471204188481675,1.0,0.18957345971563982,8.55,0.8104265402843602,171,20,191
17726,virus-like-particle,0.010471204188481676,1.0,0.020725388601036274,94.5,0.9792746113989638,189,2,191
17726,apo-ferritin,0.5602094240837696,0.5602094240837696,0.5602094240837696,0.0,0.0,0,191,191
17726,thyroglobulin,0.020942408376963352,0.8,0.04081632653061225,37.2,0.9489795918367347,186,5,191
17726,beta-amylase,0.02617801047120419,1.0,0.05102040816326531,37.2,0.9489795918367347,186,5,191
17758,all,0.38974358974358975,0.9156626506024096,0.5467625899280575,1.3493975903614457,0.4028776978417266,112,83,195
17758,beta-galactosidase,0.02564102564102564,1.0,0.05,38.0,0.95,190,5,195
17758,ribosome,0.3282051282051282,1.0,0.4942084942084942,2.046875,0.5057915057915058,131,64,195
17758,virus-like-particle,0.005128205128205128,0.5,0.010152284263959392,96.5,0.9796954314720813,193,2,195
17758,apo-ferritin,0.015384615384615385,0.6,0.030000000000000002,38.0,0.95,190,5,195
17758,thyroglobulin,0.015384615384615385,1.0,0.030303030303030307,64.0,0.9696969696969697,192,3,195
17758,beta-amylase,0,0,0,47.75,0.9597989949748744,191,4,195
17779,all,0.24352331606217617,0.746031746031746,0.3671875,2.0634920634920637,0.5078125,130,63,193
17779,beta-galactosidase,0.0051813471502590676,1.0,0.010309278350515464,192.0,0.9896907216494846,192,1,193
17779,ribosome,0.13471502590673576,0.9285714285714286,0.23529411764705885,5.892857142857143,0.746606334841629,165,28,193
17779,virus-like-particle,0.04145077720207254,0.5,0.07655502392344497,11.0625,0.84688995215311,177,16,193
17779,apo-ferritin,0.04145077720207254,0.8,0.07881773399014778,18.3,0.9014778325123153,183,10,193
17779,thyroglobulin,0.015544041450777202,0.5,0.030150753768844216,31.166666666666668,0.9396984924623115,187,6,193
17779,beta-amylase,0.010362694300518135,1.0,0.020512820512820513,95.5,0.9794871794871794,191,2,193
17684,all,0.49777777777777776,0.8549618320610687,0.6292134831460674,0.7175572519083969,0.2640449438202247,94,131,225
17684,beta-galactosidase,0.022222222222222223,1.0,0.04347826086956522,44.0,0.9565217391304348,220,5,225
17684,ribosome,0.3288888888888889,0.961038961038961,0.4900662251655629,1.922077922077922,0.4900662251655629,148,77,225
17684,virus-like-particle,0.008888888888888889,0.6666666666666666,0.01754385964912281,74.0,0.9736842105263158,222,3,225
17684,apo-ferritin,0.10666666666666667,0.6666666666666666,0.1839080459770115,5.25,0.7241379310344828,189,36,225
17684,thyroglobulin,0.035555555555555556,1.0,0.06866952789699571,27.125,0.9313304721030042,217,8,225
17684,beta-amylase,0.008888888888888889,1.0,0.017621145374449337,111.5,0.9823788546255506,223,2,225
17694,all,0.5025380710659898,0.853448275862069,0.63258785942492,0.6982758620689655,0.25878594249201275,81,116,197
17694,beta-galactosidase,0.02030456852791878,0.8,0.039603960396039604,38.4,0.9504950495049505,192,5,197
17694,ribosome,0.29949238578680204,0.9516129032258065,0.4555984555984557,2.1774193548387095,0.5212355212355212,135,62,197
17694,virus-like-particle,0.01015228426395939,1.0,0.02010050251256281,97.5,0.9798994974874372,195,2,197
17694,apo-ferritin,0.10152284263959391,0.7407407407407407,0.17857142857142858,6.296296296296297,0.7589285714285714,170,27,197
17694,thyroglobulin,0.08121827411167512,0.9411764705882353,0.14953271028037382,10.588235294117647,0.8411214953271028,180,17,197
17694,beta-amylase,0.01015228426395939,0.6666666666666666,0.019999999999999997,64.66666666666667,0.97,194,3,197
17756,all,0.5619469026548672,0.927007299270073,0.6997245179063362,0.6496350364963503,0.24517906336088155,89,137,226
17756,beta-galactosidase,0.030973451327433628,1.0,0.060085836909871244,31.285714285714285,0.9399141630901288,219,7,226
17756,ribosome,0.33185840707964603,0.9868421052631579,0.4966887417218543,1.9736842105263157,0.4966887417218543,150,76,226
17756,virus-like-particle,0.01327433628318584,0.75,0.02608695652173913,55.5,0.9652173913043478,222,4,226
17756,apo-ferritin,0.10176991150442478,0.8518518518518519,0.18181818181818182,7.37037037037037,0.7865612648221344,199,27,226
17756,thyroglobulin,0.07079646017699115,0.9411764705882353,0.13168724279835392,12.294117647058824,0.8600823045267489,209,17,226
17756,beta-amylase,0.017699115044247787,0.6666666666666666,0.034482758620689655,36.666666666666664,0.9482758620689655,220,6,226
17702,all,0.5272727272727272,0.8365384615384616,0.6468401486988847,0.5865384615384616,0.22676579925650558,61,104,165
17702,beta-galactosidase,0.01818181818181818,1.0,0.03571428571428572,54.0,0.9642857142857143,162,3,165
17702,ribosome,0.48484848484848486,0.9195402298850575,0.6349206349206349,0.896551724137931,0.30952380952380953,78,87,165
17702,virus-like-particle,0.012121212121212121,0.6666666666666666,0.02380952380952381,54.0,0.9642857142857143,162,3,165
17702,apo-ferritin,0.024242424242424242,0.4444444444444444,0.04597701149425287,17.333333333333332,0.896551724137931,156,9,165
17702,beta-amylase,0.006060606060606061,0.5,0.011976047904191616,81.5,0.9760479041916168,163,2,165
17754,all,0.5959595959595959,0.8251748251748252,0.6920821114369502,0.38461538461538464,0.16129032258064516,55,143,198
17754,beta-galactosidase,0.04040404040404041,0.8888888888888888,0.07729468599033817,21.0,0.9130434782608695,189,9,198
17754,ribosome,0.4595959595959596,0.9285714285714286,0.6148648648648649,1.0204081632653061,0.33783783783783783,100,98,198
17754,apo-ferritin,0.06060606060606061,0.6,0.11009174311926605,8.9,0.8165137614678899,178,20,198
